101+017;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.4, 0.6)', '[0.6666666666666666, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.7333333333333333, 0.9333333333333333)']
101+017;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.4666666666666667, 0.7333333333333333)', '[0.5333333333333333, 0.7333333333333333)', '[0.4, 0.7333333333333333)'];['[0.6666666666666666, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+018;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.4, 0.6666666666666666)'];['[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.9333333333333333)', '[0.8, 0.9333333333333333)', '[0.7333333333333333, 0.9333333333333333)', '[0.7333333333333333, 0.9333333333333333)', '[0.7333333333333333, 0.9333333333333333)']
101+018;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.4, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)', '[0.5333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)', '[0.8, 0.9333333333333333)', '[0.8, 0.9333333333333333)']
101+018;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.4, 0.7333333333333333)', '[0.4666666666666667, 0.8)', '[0.6666666666666666, 0.8)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+021;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.4, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)']
101+021;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.6, 0.7333333333333333)', '[0.4, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+021;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.4, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+022;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.6, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+022;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.6)', '[0.2, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+022;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.3333333333333333, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
101+026;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.6666666666666666, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
101+026;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.3333333333333333, 0.6666666666666666)'];['[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+026;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.3333333333333333, 0.6666666666666666)'];['[0.7333333333333333, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
101+029;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.4, 0.7333333333333333)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+029;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.6666666666666666, 0.7333333333333333)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+029;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.6666666666666666, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
101+031;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.8)'];['[0.9333333333333333, infinity)']
101+031;['[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
101+031;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4, 0.8)'];['[0.8666666666666667, 0.9333333333333333)']
101+033;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.4666666666666667, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+033;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.4, 0.7333333333333333)', '[0.4666666666666667, 0.7333333333333333)'];['[0.7333333333333333, 0.8)']
101+033;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.4, 0.7333333333333333)'];['[0.7333333333333333, 0.8666666666666667)']
101+036;['[0.0, 0.06666666666666667)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.5333333333333333, 0.8666666666666667)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+036;['[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.8666666666666667)'];['[0.8666666666666667, 0.9333333333333333)']
101+036;['[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.4666666666666667, 0.8666666666666667)'];['[0.8666666666666667, 0.9333333333333333)']
101+041;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.6666666666666666)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
101+041;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
101+041;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.6666666666666666)', '[0.0, infinity)'];['[0.6, 0.7333333333333333)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+063;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.7333333333333333)', '[0.4666666666666667, 0.7333333333333333)'];['[0.8666666666666667, 0.9333333333333333)']
101+063;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6666666666666666)', '[0.4666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
101+063;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, 0.6666666666666666)', '[0.0, infinity)'];['[0.5333333333333333, 0.7333333333333333)', '[0.4666666666666667, 0.8)'];['[0.8666666666666667, 0.9333333333333333)']
101+068;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.4666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+068;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.4666666666666667, 0.8)', '[0.6, 0.8)'];['[0.8, 0.9333333333333333)']
101+068;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.6, 0.7333333333333333)', '[0.4, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
101+069;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.3333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8)']
101+069;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.26666666666666666, 0.7333333333333333)', '[0.4666666666666667, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+069;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.4666666666666667, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+092;['[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.9333333333333333)']
101+092;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+092;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8666666666666667, 0.9333333333333333)']
101+103;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.5333333333333333, 0.7333333333333333)'];['[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
101+103;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.6, 0.7333333333333333)'];['[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)']
101+103;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.5333333333333333, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.8, 0.9333333333333333)']
101+104;['[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.3333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+104;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.3333333333333333, 0.6666666666666666)', '[0.5333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+104;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.3333333333333333, 0.5333333333333333)', '[0.6, 0.6666666666666666)', '[0.4, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
101+105;['[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.5333333333333333, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)']
101+105;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.6, 0.7333333333333333)'];['[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
101+105;['[0.0, 0.06666666666666667)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.26666666666666666, 0.6666666666666666)', '[0.6, 0.8)'];['[0.6666666666666666, 0.7333333333333333)', '[0.8, 0.9333333333333333)']
101+108;['[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+108;['[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
101+108;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+117;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.5333333333333333, 0.6)', '[0.3333333333333333, 0.6666666666666666)', '[0.4666666666666667, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
101+117;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.4, 0.6)', '[0.5333333333333333, 0.6)', '[0.4666666666666667, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.8)', '[0.7333333333333333, 0.8)']
101+117;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.5333333333333333, 0.6)', '[0.4, 0.6666666666666666)', '[0.4, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
101+121;['[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, 0.4666666666666667)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.4666666666666667, 0.7333333333333333)', '[0.6, 0.8)'];['[0.7333333333333333, 0.8)', '[0.8666666666666667, 0.9333333333333333)', '[0.8, 0.9333333333333333)']
101+121;['[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, 0.4666666666666667)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.5333333333333333, 0.7333333333333333)', '[0.6666666666666666, 0.8666666666666667)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+121;['[0.0, 0.2)', '[0.0, 0.4)', '[0.0, 0.5333333333333333)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.5333333333333333, 0.8)', '[0.6666666666666666, 0.8)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+123;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.6, 0.8666666666666667)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+123;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.5333333333333333, 0.8666666666666667)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+123;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.6, 0.8)'];[]
101+125;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.5333333333333333, 0.8)'];['[0.8, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+125;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6666666666666666)', '[0.6, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
101+125;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.5333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)']
101+128;['[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.26666666666666666, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)']
101+128;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.6)', '[0.26666666666666666, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
101+128;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.3333333333333333, 0.6666666666666666)', '[0.2, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)']
101+131;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.26666666666666666, 0.6666666666666666)', '[0.5333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)']
101+131;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.2, 0.6666666666666666)', '[0.6, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+131;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.6666666666666666)', '[0.5333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+132;['[0.0, 0.2)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.5333333333333333, 0.8)'];['[0.8, 0.9333333333333333)']
101+132;['[0.0, 0.13333333333333333)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.8)'];['[0.8, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
101+132;['[0.0, 0.2)', '[0.0, 0.8)', '[0.0, infinity)'];['[0.5333333333333333, 0.8)'];[]
101+138;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.4666666666666667, 0.8)'];['[0.8, 0.8666666666666667)']
101+138;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.4, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
101+138;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.6, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.8666666666666667, 0.9333333333333333)']
101+140;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.4666666666666667)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6)', '[0.4666666666666667, 0.8)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
101+140;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.4666666666666667)', '[0.0, 0.8)', '[0.0, infinity)'];['[0.4666666666666667, 0.6)', '[0.4, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
101+140;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.4666666666666667)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6)', '[0.4666666666666667, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
101+141;['[0.0, 0.06666666666666667)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.26666666666666666, 0.6666666666666666)', '[0.5333333333333333, 0.8)'];['[0.7333333333333333, 0.8)']
101+141;['[0.0, 0.06666666666666667)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.3333333333333333, 0.6666666666666666)', '[0.5333333333333333, 0.8)'];['[0.7333333333333333, 0.8)']
101+141;['[0.0, 0.13333333333333333)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.6, 0.8)'];['[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
101+172;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
101+172;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)']
101+172;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
101+173;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.3333333333333333, 0.6)', '[0.3333333333333333, 0.6)', '[0.2, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.8)', '[0.6666666666666666, 0.8)', '[0.6666666666666666, 0.8)']
